text,label
Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK,sadness
"@kikibug13 Don't look. You'll only be very, very unhappy. \n\n(NNGH. I got the email notif THANK YOU.)",sadness
Positive thoughts on these gloom cloudy days,sadness
When you're on a train as its pitch black outside and you have no idea where you are... #travel #whereami #lost #adventure,sadness
"@Ren102e906 Just do what you can, don't get discouraged, maybe some prayers for divine intervention to help you would help :)",sadness
"@Janet_Reid Wonderful post! Novelists shouldn't be discouraged by rejection, but they usually are because their work is so personal.",sadness
Cheap pout my brodcast,sadness
"So I tried to give her time to sober up, while waiting at the our friend's house. 2 hours later, gal wake up out her nap to vomit again.",sadness
@alisontis otherwise you're committing a crime against your soul only sober ppl know what is good or bad for themselves,sadness
@rickygervais my first time in Slough so checked out the new station floor #sad #LifeOnTheRoad,sadness
"Niggas murking in each other. In murky water, I try to swim.",sadness
@talkRobyn oh dear I have to watch this the woman with the pout did well,sadness
As I lost my heart to you there in the dark.. Underneath the stars 🎧,sadness
It's dark,sadness
$FOGO max pessimism here and no bottom (yet).  Has a solid PE ratio for a restaurant.  Let's catch it at 8 level or 10 level if it comes.,sadness
@ThatWhiteSoxFan @tbtrill not as sad as the White Sox playing record ;),sadness
@BeeTuppy We're sorry to hear about the issues and how this is making you feel. We don't like to hear our customers being unhappy :-( We,sadness
and naoto nod she also like tha bands. but she also frown. 'Will the bands 'Papa Roach' be at concert...?',sadness
@delhi_lawyer @BhagwanUvach @ShivAroor sad . This is not film story. Who knows could be ploy to escalate tension. Unverified report no hype,sadness
@Samkingftw nahh thats grim,sadness
"It's my last week at CN! I'm gonna be sad to leave, but this will also be my first planned break since going into animation!",sadness
"@AdamAaronovich Well, there's no need to sulk. You can always request a song, you know.",sadness
"@BonesARP 'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle.",sadness
Shoutout to the drunk man on the bus who pissed in a bottle and on the seats ,sadness
"LORD MAKE ME AN INSTRUMENT OF YOUR PEACE — Where there's hate, let me sow love — Where there's injury, pardon — Where there's despair, hope",sadness
"@VileBairn Turning then, the older woman looked at Sybil with a most somber expression. \n\n“She ran away from me. But I cannot blame her.”",sadness
An hour played and @ASFCofficial have conceded less at West ham than @ManUtd have at northampton.  Let that sink in.,sadness
some people leave toilets in fucking grim states,sadness
@jeremycorbyn @magstogether my god is @jeremycorbyn a full shilling? Seriously you need a major rethink or no lab gove in your lifetime ,sadness
NL's top bureaucrat is a director of a group formed to oppose NL's top megaproject. #nlpoli - never dull,sadness
@jwonder81 @MacadamionNut well of course.Progress for the sake of progress must be discouraged. The problem is the substance of the rhetoric,sadness
Already plotting next steps if I get cut off by the same minivan in tomorrow's drop-off line. #preschoolpolitics #momthings #serious,sadness
The Sunderland time line is quite funny with all the doom &amp; gloom in facing us and the long trip to us midweek. #whatgoesaroundcomesaround,sadness
"@Gsmsbooksrus @goodreads 'so shines a good deed in a weary world' Roald Dahl, Charlie and the Chocolate Factory",sadness
"Like keep grinding boy your life can change in one year, and even when it's dark out the sun is shining somewhere...'",sadness
"@EllenMellon_88 Got #mybrokenfoot running Great North Run, can't wait to run again in a few months time - be mostly dark then! #ukrunchat",sadness
Awareness of time is awareness of time lost. #awareness #time ,sadness
the ending of how I met your mother is dreadful,sadness
"@JoyceCarolOates \nBreath. You are trending despondent. Mrs Clinton will win. If you keep your gloves on, guard up, and punch like hell.",sadness
@A_RockasThe U.S. has added years to the Syrian conflict by arming the 'rebel' army. You would think that Iraq had sunk in with Kerry.,sadness
"When we are weak &amp; in despair, our Mighty God is near;He will give us strength &amp; joy &amp; hope, &amp; calm our inner fear, just have faith &amp; trust.",sadness
Been working in Blanchardstown shopping centre for over 2 years now and I only figured out today where Marks &amp; Spencer's is #lost,sadness
#vinb I'm alot more interested in hearing bout differences between parties political ideologies. Parties murky origins r irrefutable #vinb,sadness
Higginbotham's flippant dismissal of any worries around Carrick's lack of pace is dismal. Against nimble midfielders Carrick will be exposed,sadness
Flight 815 crashed on The Lost Island 2004 #lost @JoshuaJThurston,sadness
@littlebakaa @AlcohoIPorn give me a smiling emoticon will ya? i dont like the idea of you frowning &gt;.&lt;,sadness
"The man who is a pessimist before 48 knows too much; if he is an optimist after it, he knows too little.'\n-Mark Twain",sadness
@DaltonRapattoni sadly i have to go to bed now don't announce anything while i'm gone thank u i love you,sadness
@MSNBC @fox @cnn @realDonaldTrump @HillaryClinton. Using fear to state his views. Not getting the facts before making a serious statement???,sadness
Marcos rojo plays for man united !!  Just let that sink in !!!,sadness
"Sometimes people leave you halfway through the wood. Do not let it grieve you, no one leaves for good. #youarenotalone #nooneisalone",sadness
i lost my wallet lol.... again....,sadness
"What's a Kali's kitten? [She asked, a frown curling on her fair skinned forehead as he showed her the scar] A cat did - (@ScarredTiger)",sadness
@ksmitely @CitizenMeh I feel strongly that we need to work together to right this dreadful wrong.,sadness
@raylewis name change Uncle Remus Lewis #foh #theydontlikeyoueither  #unwoke,sadness
Sister: (Canadian player does something shady.) Jonathan Toews is frowning and he doesn't know why. #WorldCupOfHockey,sadness
Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO,sadness
@MHChat #mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process ,sadness
@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today,sadness
I have serious problems with the expectation that private philanthropy should replace functional government services...this is dangerous,sadness
@LidlUK Just bought a pack of two medallion beef steaks. Got home. Cooked them. One steak is 100% pork. I had one unhappy mother. 🐮🐷,sadness
"Hopefully next time we play a L1 team, 1 of the players scores, takes his shirt off &amp;jumps into away end purely to wind up the joyless cunts",sadness
Life's too short to be frowning for so long,sadness
A Leopard never changes its spots! #lost,sadness
In need of a serious nap rn,sadness
"Sky news still pushing the Brexit gloom line, managing to ignore the fact it's simply not happening. 'But in the future.....'",sadness
@DrSRSheikh: And who asked you to gate crash with your dumb idiosyncrasies when sober people are analyzing a situation!\n@BanoBee @AK_Forty7,sadness
"A pessimist is someone who, when opportunity knocks, complains about the noise.",sadness
@lee_family5 @USAneedsTRUMP @HillaryClinton @realDonaldTrump You can't be serious. This man practices no religion. Only in church campaignin,sadness
"@JohnWildy71 something, too confused to type an entire word 😜 See, I can laugh again. My hour of sadness has almost passed",sadness
@jenhasonen it is supposed to be #dark and #gritty though,sadness
"This pretentious dick in Night Gallery just fucking, used a towel to dry off his sink",sadness
"That's me for the evening, though! Way too lit to finish these off properly without causing some serious mischief.",sadness
"Interview preparation, I hate talking about myself, one dull subject matter! #yawnoff",sadness
@duncantrussell does Remo Williams ever actually 'save' anyone or does he just sulk around killing random undesirables ?,sadness
@JoaquinPutoAmo vas a ir al de the amaity affliction?,sadness
@Fatumoriginal there's no sitcom better! If u can't laugh at Sheldon or Leonard then u are sober for real! No two ways about it,sadness
“The immense importance of football is sometimes scary. When you don’t win you are responsible for so many unhappy people.” - Arsene Wenger,sadness
"Kudos to TC for benching Bruce. He isn't helping the team, so he rides pine. We have games to win. Discussion over. #Mets",sadness
"People want me to go pine ridge, little wound or Oelrichs. Starting to think about transferring but I wanna stay at cloud. Decisions man.",sadness
Cam cannot be serious with that IG post and that stupid ass font he uses. Would've been better to just say nothing.,sadness
@VosachResrus ^'ll just #wobble carry you #sink,sadness
No episode today! Whilst editing there was a power outage! We will rebuild...tomorrow #podcast #lost #editing #fail #tomorrow,sadness
@10carley what a sulky pants!,sadness
Seeing something that hurt so much in the past in front of me now and not a single sign of grieve. Magicalllll.  ✨,sadness
"I'm done with your piano, blues playing, smooth talking ass. On to the nexttt",sadness
